PackageId,Address,PlannedGaylord,PlannedRangeMin,PlannedRangeMax,ActualGaylord,ActualRangeMin,ActualRangeMax,IsCorrect,SpawnTime,LandingTime
365,537,SortPoint_15_Right,537,571,,,,,164.185,
366,930,SortPoint_26_Left,930,964,,,,,164.619,
367,431,SortPoint_12_Left,430,464,SortPoint_12_Left,430,464,True,165.049,191.900
368,911,SortPoint_25_Right,894,929,,,,,165.537,
369,704,SortPoint_19_Right,680,714,,,,,166.013,
370,4,SortPoint_0_Left,1,36,SortPoint_0_Left,1,36,True,166.490,187.400
371,478,SortPoint_13_Right,465,500,,,,,166.953,
372,34,SortPoint_0_Left,1,36,,,,,167.391,
373,934,SortPoint_26_Left,930,964,,,,,167.908,
374,234,SortPoint_6_Left,215,250,,,,,168.313,
375,816,SortPoint_22_Left,787,821,SortPoint_22_Left,787,821,True,168.803,217.220
376,523,SortPoint_14_Left,501,536,,,,,169.288,
377,843,SortPoint_23_Right,822,857,,,,,169.768,
378,50,SortPoint_1_Right,37,71,SortPoint_1_Right,37,71,True,170.255,204.440
379,281,SortPoint_7_Right,251,286,SortPoint_7_Right,251,286,True,170.731,390.080
380,770,SortPoint_21_Right,751,786,,,,,171.213,
381,351,SortPoint_9_Right,322,357,SortPoint_9_Right,322,357,True,171.692,202.540
382,58,SortPoint_1_Right,37,71,SortPoint_1_Right,37,71,True,172.154,205.360
383,920,SortPoint_25_Right,894,929,,,,,172.597,
384,15,SortPoint_0_Left,1,36,SortPoint_2_Left,72,107,False,173.032,193.320
385,911,SortPoint_25_Right,894,929,,,,,173.525,
386,818,SortPoint_22_Left,787,821,,,,,174.008,
387,871,SortPoint_24_Left,858,893,,,,,174.499,
388,106,SortPoint_2_Left,72,107,,,,,174.983,
389,398,SortPoint_11_Right,394,429,,,,,175.468,
390,649,SortPoint_18_Left,644,679,SortPoint_20_Left,715,750,False,175.933,211.300
391,566,SortPoint_15_Right,537,571,,,,,176.419,
392,709,SortPoint_19_Right,680,714,,,,,176.865,
393,534,SortPoint_14_Left,501,536,SortPoint_14_Left,501,536,True,177.308,198.600
394,7,SortPoint_0_Left,1,36,,,,,177.718,
395,831,SortPoint_23_Right,822,857,SortPoint_23_Right,822,857,True,178.142,233.140
396,641,SortPoint_17_Right,608,643,,,,,178.592,
397,787,SortPoint_22_Left,787,821,,,,,178.998,
398,38,SortPoint_1_Right,37,71,,,,,179.420,
399,282,SortPoint_7_Right,251,286,SortPoint_9_Right,322,357,False,179.856,210.440
400,546,SortPoint_15_Right,537,571,,,,,180.346,
401,486,SortPoint_13_Right,465,500,,,,,180.820,
402,462,SortPoint_12_Left,430,464,,,,,181.316,
403,363,SortPoint_10_Left,358,393,,,,,181.763,
404,35,SortPoint_0_Left,1,36,,,,,182.213,
405,831,SortPoint_23_Right,822,857,,,,,182.616,
406,289,SortPoint_8_Left,287,321,,,,,183.050,
407,770,SortPoint_21_Right,751,786,,,,,183.499,
408,591,SortPoint_16_Left,572,607,,,,,183.906,
409,570,SortPoint_15_Right,537,571,,,,,184.337,
410,429,SortPoint_11_Right,394,429,,,,,184.864,
411,516,SortPoint_14_Left,501,536,,,,,185.286,
412,526,SortPoint_14_Left,501,536,,,,,185.735,
413,183,SortPoint_5_Right,180,214,SortPoint_5_Right,180,214,True,186.227,212.760
414,297,SortPoint_8_Left,287,321,SortPoint_8_Left,287,321,True,186.686,230.560
415,72,SortPoint_2_Left,72,107,,,,,187.092,
416,780,SortPoint_21_Right,751,786,SortPoint_21_Right,751,786,True,187.550,223.860
417,874,SortPoint_24_Left,858,893,,,,,188.002,
418,195,SortPoint_5_Right,180,214,,,,,188.403,
419,607,SortPoint_16_Left,572,607,,,,,188.877,
420,1,SortPoint_0_Left,1,36,,,,,189.326,
421,312,SortPoint_8_Left,287,321,SortPoint_8_Left,287,321,True,189.745,217.280
422,628,SortPoint_17_Right,608,643,,,,,190.247,
423,133,SortPoint_3_Right,108,143,,,,,190.769,
424,873,SortPoint_24_Left,858,893,,,,,191.238,
425,922,SortPoint_25_Right,894,929,SortPoint_27_Right,965,1000,False,191.654,228.300
426,718,SortPoint_20_Left,715,750,,,,,192.111,
427,404,SortPoint_11_Right,394,429,SortPoint_11_Right,394,429,True,192.638,217.520
428,637,SortPoint_17_Right,608,643,,,,,193.154,
429,734,SortPoint_20_Left,715,750,SortPoint_20_Left,715,750,True,193.637,221.640
430,211,SortPoint_5_Right,180,214,,,,,194.055,
431,305,SortPoint_8_Left,287,321,SortPoint_10_Left,358,393,False,194.520,222.700
432,411,SortPoint_11_Right,394,429,,,,,195.022,
433,649,SortPoint_18_Left,644,679,SortPoint_20_Left,715,750,False,195.479,400.640
434,187,SortPoint_5_Right,180,214,SortPoint_5_Right,180,214,True,195.897,222.340
435,419,SortPoint_11_Right,394,429,,,,,196.357,
436,264,SortPoint_7_Right,251,286,,,,,196.832,
437,762,SortPoint_21_Right,751,786,SortPoint_21_Right,751,786,True,197.240,246.380
438,398,SortPoint_11_Right,394,429,,,,,197.692,
439,809,SortPoint_22_Left,787,821,SortPoint_22_Left,787,821,True,198.151,232.800
440,33,SortPoint_0_Left,1,36,,,,,198.558,
441,183,SortPoint_5_Right,180,214,,,,,199.009,
442,83,SortPoint_2_Left,72,107,,,,,199.472,
443,540,SortPoint_15_Right,537,571,,,,,199.884,
444,932,SortPoint_26_Left,930,964,SortPoint_26_Left,930,964,True,200.349,241.760
445,546,SortPoint_15_Right,537,571,,,,,200.756,
446,986,SortPoint_27_Right,965,1000,,,,,201.261,
447,158,SortPoint_4_Left,144,179,,,,,201.769,
448,937,SortPoint_26_Left,930,964,SortPoint_26_Left,930,964,True,202.283,233.280
449,933,SortPoint_26_Left,930,964,,,,,202.792,
450,937,SortPoint_26_Left,930,964,,,,,203.300,
451,235,SortPoint_6_Left,215,250,,,,,203.758,
452,845,SortPoint_23_Right,822,857,,,,,204.167,
453,765,SortPoint_21_Right,751,786,,,,,204.620,
454,811,SortPoint_22_Left,787,821,,,,,205.135,
455,203,SortPoint_5_Right,180,214,,,,,205.646,
456,474,SortPoint_13_Right,465,500,,,,,206.162,
457,630,SortPoint_17_Right,608,643,,,,,206.624,
458,710,SortPoint_19_Right,680,714,,,,,207.032,
459,804,SortPoint_22_Left,787,821,,,,,207.482,
460,665,SortPoint_18_Left,644,679,SortPoint_14_Left,501,536,False,207.952,240.800
461,93,SortPoint_2_Left,72,107,,,,,208.364,
462,263,SortPoint_7_Right,251,286,,,,,208.816,
463,971,SortPoint_27_Right,965,1000,,,,,209.326,
464,329,SortPoint_9_Right,322,357,,,,,209.797,
465,339,SortPoint_9_Right,322,357,,,,,210.209,
466,526,SortPoint_14_Left,501,536,SortPoint_14_Left,501,536,True,210.686,248.980
467,447,SortPoint_12_Left,430,464,SortPoint_14_Left,501,536,False,211.087,240.340
468,319,SortPoint_8_Left,287,321,,,,,211.590,
469,340,SortPoint_9_Right,322,357,SortPoint_9_Right,322,357,True,212.107,246.580
470,968,SortPoint_27_Right,965,1000,SortPoint_27_Right,965,1000,True,212.621,253.040
471,455,SortPoint_12_Left,430,464,,,,,213.090,
472,262,SortPoint_7_Right,251,286,,,,,213.499,
473,40,SortPoint_1_Right,37,71,,,,,213.906,
474,227,SortPoint_6_Left,215,250,,,,,214.321,
475,566,SortPoint_15_Right,537,571,,,,,214.793,
476,818,SortPoint_22_Left,787,821,,,,,215.270,
477,622,SortPoint_17_Right,608,643,,,,,215.694,
478,515,SortPoint_14_Left,501,536,,,,,216.175,
479,141,SortPoint_3_Right,108,143,,,,,216.575,
480,173,SortPoint_4_Left,144,179,,,,,217.086,
481,155,SortPoint_4_Left,144,179,,,,,217.604,
482,916,SortPoint_25_Right,894,929,,,,,218.119,
483,311,SortPoint_8_Left,287,321,,,,,218.593,
484,490,SortPoint_13_Right,465,500,SortPoint_13_Right,465,500,True,219.019,252.920
485,446,SortPoint_12_Left,430,464,,,,,219.484,
486,874,SortPoint_24_Left,858,893,,,,,220.008,
487,811,SortPoint_22_Left,787,821,,,,,220.480,
488,644,SortPoint_18_Left,644,679,,,,,220.901,
489,692,SortPoint_19_Right,680,714,SortPoint_19_Right,680,714,True,221.377,315.120
490,664,SortPoint_18_Left,644,679,,,,,221.851,
491,80,SortPoint_2_Left,72,107,,,,,222.301,
492,998,SortPoint_27_Right,965,1000,,,,,222.737,
493,678,SortPoint_18_Left,644,679,,,,,223.156,
494,646,SortPoint_18_Left,644,679,SortPoint_18_Left,644,679,True,223.580,257.880
495,134,SortPoint_3_Right,108,143,,,,,224.099,
496,352,SortPoint_9_Right,322,357,,,,,224.619,
497,694,SortPoint_19_Right,680,714,,,,,225.139,
498,796,SortPoint_22_Left,787,821,,,,,225.656,
499,716,SortPoint_20_Left,715,750,,,,,226.179,
500,701,SortPoint_19_Right,680,714,,,,,226.666,
501,485,SortPoint_13_Right,465,500,,,,,227.094,
502,672,SortPoint_18_Left,644,679,,,,,227.571,
503,150,SortPoint_4_Left,144,179,,,,,228.050,
504,778,SortPoint_21_Right,751,786,,,,,228.469,
505,926,SortPoint_25_Right,894,929,,,,,228.944,
506,472,SortPoint_13_Right,465,500,,,,,229.455,
507,737,SortPoint_20_Left,715,750,,,,,229.866,
508,134,SortPoint_3_Right,108,143,,,,,230.280,
509,452,SortPoint_12_Left,430,464,,,,,230.704,
510,827,SortPoint_23_Right,822,857,,,,,231.189,
511,967,SortPoint_27_Right,965,1000,,,,,231.597,
512,121,SortPoint_3_Right,108,143,,,,,232.031,
513,409,SortPoint_11_Right,394,429,SortPoint_11_Right,394,429,True,232.498,283.180
514,647,SortPoint_18_Left,644,679,,,,,232.951,
515,270,SortPoint_7_Right,251,286,,,,,233.353,
516,749,SortPoint_20_Left,715,750,,,,,233.763,
517,698,SortPoint_19_Right,680,714,,,,,234.254,
518,588,SortPoint_16_Left,572,607,SortPoint_16_Left,572,607,True,234.707,274.420
519,277,SortPoint_7_Right,251,286,,,,,235.116,
520,986,SortPoint_27_Right,965,1000,,,,,235.630,
521,146,SortPoint_4_Left,144,179,OverflowGaylord,,,False,236.047,285.040
522,946,SortPoint_26_Left,930,964,,,,,236.467,
523,745,SortPoint_20_Left,715,750,,,,,237.031,
524,158,SortPoint_4_Left,144,179,,,,,237.436,
525,169,SortPoint_4_Left,144,179,,,,,237.895,
526,307,SortPoint_8_Left,287,321,,,,,238.295,
527,624,SortPoint_17_Right,608,643,,,,,238.755,
528,638,SortPoint_17_Right,608,643,,,,,239.214,
529,594,SortPoint_16_Left,572,607,SortPoint_16_Left,572,607,True,239.695,291.540
530,175,SortPoint_4_Left,144,179,SortPoint_4_Left,144,179,True,240.113,268.120
531,609,SortPoint_17_Right,608,643,,,,,240.585,
532,714,SortPoint_19_Right,680,714,,,,,241.081,
533,523,SortPoint_14_Left,501,536,,,,,241.492,
534,19,SortPoint_0_Left,1,36,,,,,241.892,
535,700,SortPoint_19_Right,680,714,,,,,242.315,
536,538,SortPoint_15_Right,537,571,,,,,242.733,
537,54,SortPoint_1_Right,37,71,,,,,243.185,
538,241,SortPoint_6_Left,215,250,,,,,243.596,
539,233,SortPoint_6_Left,215,250,,,,,244.015,
540,219,SortPoint_6_Left,215,250,SortPoint_6_Left,215,250,True,244.492,280.080
541,716,SortPoint_20_Left,715,750,SortPoint_20_Left,715,750,True,244.898,283.960
542,409,SortPoint_11_Right,394,429,,,,,245.417,
543,195,SortPoint_5_Right,180,214,,,,,245.965,
544,487,SortPoint_13_Right,465,500,SortPoint_13_Right,465,500,True,246.476,275.380
545,149,SortPoint_4_Left,144,179,,,,,246.915,
546,623,SortPoint_17_Right,608,643,,,,,247.419,
547,353,SortPoint_9_Right,322,357,,,,,247.820,
548,790,SortPoint_22_Left,787,821,,,,,248.265,
549,85,SortPoint_2_Left,72,107,,,,,248.780,
550,269,SortPoint_7_Right,251,286,,,,,249.189,
551,718,SortPoint_20_Left,715,750,,,,,249.646,
552,143,SortPoint_3_Right,108,143,,,,,250.089,
553,428,SortPoint_11_Right,394,429,,,,,250.644,
554,551,SortPoint_15_Right,537,571,,,,,251.148,
555,669,SortPoint_18_Left,644,679,,,,,251.581,
556,102,SortPoint_2_Left,72,107,,,,,252.084,
557,791,SortPoint_22_Left,787,821,,,,,252.588,
558,764,SortPoint_21_Right,751,786,SortPoint_21_Right,751,786,True,253.044,287.160
559,188,SortPoint_5_Right,180,214,,,,,253.506,
560,124,SortPoint_3_Right,108,143,SortPoint_3_Right,108,143,True,253.965,288.240
561,974,SortPoint_27_Right,965,1000,,,,,254.481,
562,777,SortPoint_21_Right,751,786,,,,,254.911,
563,467,SortPoint_13_Right,465,500,,,,,255.467,
564,804,SortPoint_22_Left,787,821,,,,,256.026,
565,92,SortPoint_2_Left,72,107,,,,,256.532,
566,745,SortPoint_20_Left,715,750,,,,,256.947,
567,61,SortPoint_1_Right,37,71,,,,,257.477,
568,501,SortPoint_14_Left,501,536,SortPoint_14_Left,501,536,True,258.037,302.640
569,323,SortPoint_9_Right,322,357,,,,,258.542,
570,599,SortPoint_16_Left,572,607,,,,,258.987,
571,311,SortPoint_8_Left,287,321,SortPoint_8_Left,287,321,True,259.489,375.060
572,956,SortPoint_26_Left,930,964,,,,,259.900,
573,106,SortPoint_2_Left,72,107,,,,,260.408,
574,426,SortPoint_11_Right,394,429,,,,,260.831,
575,70,SortPoint_1_Right,37,71,SortPoint_1_Right,37,71,True,261.332,289.420
576,153,SortPoint_4_Left,144,179,,,,,261.838,
577,599,SortPoint_16_Left,572,607,,,,,262.267,
578,314,SortPoint_8_Left,287,321,,,,,262.771,
579,845,SortPoint_23_Right,822,857,,,,,263.291,
580,583,SortPoint_16_Left,572,607,,,,,263.742,
581,156,SortPoint_4_Left,144,179,,,,,264.191,
582,899,SortPoint_25_Right,894,929,SortPoint_23_Right,822,857,False,264.597,294.900
583,52,SortPoint_1_Right,37,71,,,,,265.013,
584,420,SortPoint_11_Right,394,429,,,,,265.554,
585,825,SortPoint_23_Right,822,857,,,,,266.113,
586,884,SortPoint_24_Left,858,893,SortPoint_24_Left,858,893,True,266.614,299.420
587,947,SortPoint_26_Left,930,964,,,,,267.057,
588,459,SortPoint_12_Left,430,464,,,,,267.555,
589,777,SortPoint_21_Right,751,786,,,,,268.111,
590,59,SortPoint_1_Right,37,71,,,,,268.512,
591,582,SortPoint_16_Left,572,607,SortPoint_18_Left,644,679,False,268.922,303.400
592,753,SortPoint_21_Right,751,786,,,,,269.399,
593,29,SortPoint_0_Left,1,36,,,,,269.841,
594,929,SortPoint_25_Right,894,929,,,,,270.286,
595,940,SortPoint_26_Left,930,964,,,,,270.796,
596,136,SortPoint_3_Right,108,143,SortPoint_3_Right,108,143,True,271.211,398.920
597,545,SortPoint_15_Right,537,571,,,,,271.765,
598,290,SortPoint_8_Left,287,321,,,,,272.324,
599,662,SortPoint_18_Left,644,679,,,,,272.838,
600,820,SortPoint_22_Left,787,821,SortPoint_22_Left,787,821,True,273.340,315.000
601,322,SortPoint_9_Right,322,357,,,,,273.893,
602,523,SortPoint_14_Left,501,536,,,,,274.295,
603,216,SortPoint_6_Left,215,250,,,,,274.716,
604,998,SortPoint_27_Right,965,1000,,,,,275.193,
605,231,SortPoint_6_Left,215,250,SortPoint_6_Left,215,250,True,275.634,302.260
606,387,SortPoint_10_Left,358,393,,,,,276.086,
607,323,SortPoint_9_Right,322,357,,,,,276.492,
608,715,SortPoint_20_Left,715,750,,,,,276.901,
609,682,SortPoint_19_Right,680,714,,,,,277.365,
610,383,SortPoint_10_Left,358,393,,,,,277.770,
611,401,SortPoint_11_Right,394,429,,,,,278.212,
612,498,SortPoint_13_Right,465,500,,,,,278.624,
613,679,SortPoint_18_Left,644,679,,,,,279.048,
614,59,SortPoint_1_Right,37,71,,,,,279.583,
615,933,SortPoint_26_Left,930,964,,,,,280.141,
616,752,SortPoint_21_Right,751,786,,,,,280.699,
617,553,SortPoint_15_Right,537,571,SortPoint_15_Right,537,571,True,281.201,340.640
618,983,SortPoint_27_Right,965,1000,,,,,281.642,
619,963,SortPoint_26_Left,930,964,,,,,282.153,
620,635,SortPoint_17_Right,608,643,,,,,282.553,
621,771,SortPoint_21_Right,751,786,,,,,282.983,
622,82,SortPoint_2_Left,72,107,,,,,283.391,
623,959,SortPoint_26_Left,930,964,SortPoint_26_Left,930,964,True,283.851,323.060
624,576,SortPoint_16_Left,572,607,,,,,284.257,
625,698,SortPoint_19_Right,680,714,,,,,284.712,
626,198,SortPoint_5_Right,180,214,,,,,285.235,
627,994,SortPoint_27_Right,965,1000,,,,,285.675,
628,434,SortPoint_12_Left,430,464,SortPoint_12_Left,430,464,True,286.111,368.020
629,576,SortPoint_16_Left,572,607,SortPoint_18_Left,644,679,False,286.604,325.560
630,719,SortPoint_20_Left,715,750,,,,,287.048,
631,38,SortPoint_1_Right,37,71,SortPoint_1_Right,37,71,True,287.485,310.560
632,243,SortPoint_6_Left,215,250,,,,,287.888,
633,245,SortPoint_6_Left,215,250,,,,,288.430,
634,181,SortPoint_5_Right,180,214,,,,,288.988,
635,566,SortPoint_15_Right,537,571,,,,,289.543,
636,768,SortPoint_21_Right,751,786,,,,,289.993,
637,279,SortPoint_7_Right,251,286,,,,,290.435,
638,741,SortPoint_20_Left,715,750,,,,,290.969,
639,762,SortPoint_21_Right,751,786,,,,,291.472,
640,66,SortPoint_1_Right,37,71,,,,,291.918,
641,839,SortPoint_23_Right,822,857,,,,,292.360,
642,251,SortPoint_7_Right,251,286,,,,,292.847,
643,771,SortPoint_21_Right,751,786,,,,,293.346,
644,75,SortPoint_2_Left,72,107,,,,,293.790,
645,817,SortPoint_22_Left,787,821,SortPoint_22_Left,787,821,True,294.279,336.240
646,949,SortPoint_26_Left,930,964,SortPoint_26_Left,930,964,True,294.751,339.620
647,777,SortPoint_21_Right,751,786,,,,,295.183,
648,395,SortPoint_11_Right,394,429,,,,,295.619,
649,870,SortPoint_24_Left,858,893,SortPoint_24_Left,858,893,True,296.155,330.480
650,742,SortPoint_20_Left,715,750,,,,,296.720,
651,511,SortPoint_14_Left,501,536,,,,,297.223,
652,353,SortPoint_9_Right,322,357,,,,,297.637,
653,972,SortPoint_27_Right,965,1000,,,,,298.089,
654,336,SortPoint_9_Right,322,357,,,,,298.519,
655,15,SortPoint_0_Left,1,36,,,,,298.922,
656,262,SortPoint_7_Right,251,286,,,,,299.394,
657,425,SortPoint_11_Right,394,429,,,,,299.836,
658,353,SortPoint_9_Right,322,357,,,,,300.336,
659,166,SortPoint_4_Left,144,179,,,,,300.871,
660,153,SortPoint_4_Left,144,179,,,,,301.365,
661,501,SortPoint_14_Left,501,536,,,,,301.806,
662,468,SortPoint_13_Right,465,500,,,,,302.240,
663,940,SortPoint_26_Left,930,964,OverflowGaylord,,,False,302.670,341.140
664,220,SortPoint_6_Left,215,250,SortPoint_6_Left,215,250,True,303.217,330.580
665,24,SortPoint_0_Left,1,36,,,,,303.711,
666,459,SortPoint_12_Left,430,464,,,,,304.138,
667,116,SortPoint_3_Right,108,143,,,,,304.556,
668,653,SortPoint_18_Left,644,679,,,,,305.030,
669,434,SortPoint_12_Left,430,464,,,,,305.493,
670,202,SortPoint_5_Right,180,214,,,,,305.986,
671,601,SortPoint_16_Left,572,607,,,,,306.452,
672,263,SortPoint_7_Right,251,286,,,,,306.957,
673,566,SortPoint_15_Right,537,571,,,,,307.404,
674,21,SortPoint_0_Left,1,36,,,,,307.876,
675,486,SortPoint_13_Right,465,500,,,,,308.317,
676,560,SortPoint_15_Right,537,571,,,,,308.799,
677,381,SortPoint_10_Left,358,393,,,,,309.256,
678,375,SortPoint_10_Left,358,393,,,,,309.803,
679,728,SortPoint_20_Left,715,750,,,,,310.394,
680,930,SortPoint_26_Left,930,964,,,,,310.934,
681,775,SortPoint_21_Right,751,786,,,,,311.413,
682,365,SortPoint_10_Left,358,393,,,,,311.833,
683,661,SortPoint_18_Left,644,679,,,,,312.293,
684,262,SortPoint_7_Right,251,286,,,,,312.735,
685,166,SortPoint_4_Left,144,179,,,,,313.176,
686,149,SortPoint_4_Left,144,179,,,,,313.616,
687,754,SortPoint_21_Right,751,786,,,,,314.095,
688,780,SortPoint_21_Right,751,786,,,,,314.509,
689,686,SortPoint_19_Right,680,714,,,,,314.929,
690,399,SortPoint_11_Right,394,429,SortPoint_11_Right,394,429,True,315.391,347.580
691,392,SortPoint_10_Left,358,393,,,,,315.858,
692,921,SortPoint_25_Right,894,929,SortPoint_25_Right,894,929,True,316.323,362.640
693,295,SortPoint_8_Left,287,321,,,,,316.773,
694,831,SortPoint_23_Right,822,857,,,,,317.233,
695,437,SortPoint_12_Left,430,464,,,,,317.700,
696,807,SortPoint_22_Left,787,821,,,,,318.159,
697,260,SortPoint_7_Right,251,286,SortPoint_16_Left,572,607,False,318.623,353.300
698,784,SortPoint_21_Right,751,786,,,,,319.080,
699,990,SortPoint_27_Right,965,1000,,,,,319.534,
700,522,SortPoint_14_Left,501,536,,,,,319.985,
701,206,SortPoint_5_Right,180,214,,,,,320.446,
702,55,SortPoint_1_Right,37,71,,,,,320.893,
703,558,SortPoint_15_Right,537,571,,,,,321.345,
704,895,SortPoint_25_Right,894,929,,,,,321.810,
705,672,SortPoint_18_Left,644,679,,,,,322.267,
706,325,SortPoint_9_Right,322,357,,,,,322.736,
707,133,SortPoint_3_Right,108,143,,,,,323.191,
708,446,SortPoint_12_Left,430,464,OverflowGaylord,,,False,323.650,365.140
709,157,SortPoint_4_Left,144,179,OverflowGaylord,,,False,324.107,374.640
710,454,SortPoint_12_Left,430,464,,,,,324.578,
711,858,SortPoint_24_Left,858,893,,,,,325.049,
712,944,SortPoint_26_Left,930,964,,,,,325.505,
713,74,SortPoint_2_Left,72,107,,,,,325.966,
714,833,SortPoint_23_Right,822,857,SortPoint_25_Right,894,929,False,326.435,360.220
715,561,SortPoint_15_Right,537,571,,,,,326.895,
716,564,SortPoint_15_Right,537,571,,,,,327.359,
717,981,SortPoint_27_Right,965,1000,,,,,327.833,
718,712,SortPoint_19_Right,680,714,,,,,328.297,
719,304,SortPoint_8_Left,287,321,OverflowGaylord,,,False,328.757,368.000
720,846,SortPoint_23_Right,822,857,,,,,329.221,
721,322,SortPoint_9_Right,322,357,,,,,329.692,
722,193,SortPoint_5_Right,180,214,,,,,330.156,
723,321,SortPoint_8_Left,287,321,,,,,330.618,
724,968,SortPoint_27_Right,965,1000,,,,,331.094,
725,920,SortPoint_25_Right,894,929,SortPoint_12_Left,430,464,False,331.569,368.100
726,210,SortPoint_5_Right,180,214,,,,,332.034,
727,936,SortPoint_26_Left,930,964,,,,,332.505,
728,369,SortPoint_10_Left,358,393,,,,,332.983,
729,248,SortPoint_6_Left,215,250,SortPoint_6_Left,215,250,True,333.462,359.240
730,136,SortPoint_3_Right,108,143,,,,,333.929,
731,402,SortPoint_11_Right,394,429,,,,,334.399,
732,418,SortPoint_11_Right,394,429,,,,,334.854,
733,38,SortPoint_1_Right,37,71,,,,,335.336,
734,851,SortPoint_23_Right,822,857,,,,,335.774,
735,570,SortPoint_15_Right,537,571,,,,,336.210,
736,311,SortPoint_8_Left,287,321,,,,,336.702,
737,581,SortPoint_16_Left,572,607,,,,,337.190,
738,667,SortPoint_18_Left,644,679,,,,,337.593,
739,849,SortPoint_23_Right,822,857,,,,,338.050,
740,570,SortPoint_15_Right,537,571,,,,,338.495,
741,301,SortPoint_8_Left,287,321,,,,,338.967,
742,294,SortPoint_8_Left,287,321,SortPoint_15_Right,537,571,False,339.409,379.220
743,534,SortPoint_14_Left,501,536,,,,,339.895,
744,399,SortPoint_11_Right,394,429,,,,,340.374,
745,678,SortPoint_18_Left,644,679,,,,,340.852,
746,868,SortPoint_24_Left,858,893,,,,,341.319,
747,643,SortPoint_17_Right,608,643,,,,,341.811,
748,840,SortPoint_23_Right,822,857,,,,,342.253,
749,713,SortPoint_19_Right,680,714,,,,,342.694,
750,27,SortPoint_0_Left,1,36,,,,,343.175,
751,447,SortPoint_12_Left,430,464,,,,,343.654,
752,294,SortPoint_8_Left,287,321,,,,,344.135,
753,674,SortPoint_18_Left,644,679,SortPoint_20_Left,715,750,False,344.551,383.460
754,715,SortPoint_20_Left,715,750,,,,,344.992,
755,444,SortPoint_12_Left,430,464,,,,,345.393,
756,877,SortPoint_24_Left,858,893,,,,,345.808,
757,498,SortPoint_13_Right,465,500,,,,,346.258,
758,367,SortPoint_10_Left,358,393,,,,,346.674,
759,482,SortPoint_13_Right,465,500,,,,,347.088,
760,499,SortPoint_13_Right,465,500,,,,,347.536,
761,609,SortPoint_17_Right,608,643,,,,,347.948,
762,363,SortPoint_10_Left,358,393,,,,,348.364,
763,487,SortPoint_13_Right,465,500,,,,,348.813,
764,911,SortPoint_25_Right,894,929,,,,,349.223,
765,633,SortPoint_17_Right,608,643,,,,,349.643,
766,110,SortPoint_3_Right,108,143,,,,,350.089,
767,846,SortPoint_23_Right,822,857,,,,,350.583,
768,872,SortPoint_24_Left,858,893,,,,,351.009,
769,41,SortPoint_1_Right,37,71,,,,,351.455,
770,436,SortPoint_12_Left,430,464,,,,,351.900,
771,226,SortPoint_6_Left,215,250,,,,,352.343,
772,1,SortPoint_0_Left,1,36,,,,,352.763,
773,819,SortPoint_22_Left,787,821,,,,,353.192,
774,857,SortPoint_23_Right,822,857,,,,,353.640,
775,51,SortPoint_1_Right,37,71,,,,,354.138,
776,831,SortPoint_23_Right,822,857,,,,,354.628,
777,276,SortPoint_7_Right,251,286,,,,,355.122,
778,990,SortPoint_27_Right,965,1000,,,,,355.597,
779,871,SortPoint_24_Left,858,893,,,,,356.093,
780,621,SortPoint_17_Right,608,643,,,,,356.545,
781,595,SortPoint_16_Left,572,607,,,,,356.950,
782,68,SortPoint_1_Right,37,71,SortPoint_1_Right,37,71,True,357.388,395.040
783,963,SortPoint_26_Left,930,964,,,,,357.844,
784,393,SortPoint_10_Left,358,393,,,,,358.244,
785,973,SortPoint_27_Right,965,1000,,,,,358.686,
786,210,SortPoint_5_Right,180,214,,,,,359.184,
787,867,SortPoint_24_Left,858,893,,,,,359.688,
788,423,SortPoint_11_Right,394,429,,,,,360.150,
789,864,SortPoint_24_Left,858,893,,,,,360.552,
790,503,SortPoint_14_Left,501,536,,,,,361.017,
791,986,SortPoint_27_Right,965,1000,,,,,361.513,
792,32,SortPoint_0_Left,1,36,,,,,362.013,
793,563,SortPoint_15_Right,537,571,,,,,362.513,
794,753,SortPoint_21_Right,751,786,,,,,363.051,
795,531,SortPoint_14_Left,501,536,,,,,363.498,
796,339,SortPoint_9_Right,322,357,,,,,363.956,
797,268,SortPoint_7_Right,251,286,,,,,364.362,
798,145,SortPoint_4_Left,144,179,,,,,364.803,
799,33,SortPoint_0_Left,1,36,,,,,365.265,
800,793,SortPoint_22_Left,787,821,,,,,365.673,
801,474,SortPoint_13_Right,465,500,,,,,366.116,
802,130,SortPoint_3_Right,108,143,SortPoint_3_Right,108,143,True,366.623,398.920
803,760,SortPoint_21_Right,751,786,,,,,367.135,
804,114,SortPoint_3_Right,108,143,,,,,367.598,
805,970,SortPoint_27_Right,965,1000,,,,,368.002,
806,769,SortPoint_21_Right,751,786,,,,,368.456,
807,847,SortPoint_23_Right,822,857,,,,,368.925,
808,973,SortPoint_27_Right,965,1000,OverflowGaylord,,,False,369.352,401.940
809,877,SortPoint_24_Left,858,893,,,,,369.774,
810,424,SortPoint_11_Right,394,429,,,,,370.195,
811,6,SortPoint_0_Left,1,36,,,,,370.600,
812,717,SortPoint_20_Left,715,750,,,,,371.058,
813,378,SortPoint_10_Left,358,393,,,,,371.591,
814,594,SortPoint_16_Left,572,607,,,,,372.104,
815,774,SortPoint_21_Right,751,786,,,,,372.567,
816,648,SortPoint_18_Left,644,679,,,,,372.974,
817,684,SortPoint_19_Right,680,714,,,,,373.425,
