PackageId,Address,PlannedGaylord,PlannedRangeMin,PlannedRangeMax,ActualGaylord,ActualRangeMin,ActualRangeMax,IsCorrect,SpawnTime,LandingTime
404,292,SortPoint_8_Left,287,321,Gaylord,358,393,False,180.408,225.240
405,663,SortPoint_18_Left,644,679,,,,,180.819,
406,128,SortPoint_3_Right,108,143,,,,,181.244,
407,994,SortPoint_27_Right,965,1000,,,,,181.678,
408,709,SortPoint_19_Right,680,714,,,,,182.100,
409,83,SortPoint_2_Left,72,107,,,,,182.520,
410,332,SortPoint_9_Right,322,357,Gaylord,322,357,False,183.068,211.560
411,237,SortPoint_6_Left,215,250,,,,,183.511,
412,353,SortPoint_9_Right,322,357,,,,,183.949,
413,238,SortPoint_6_Left,215,250,,,,,184.364,
414,368,SortPoint_10_Left,358,393,Gaylord,358,393,False,184.778,214.840
415,36,SortPoint_0_Left,1,36,Gaylord,1,36,False,185.214,212.000
416,80,SortPoint_2_Left,72,107,,,,,185.718,
417,227,SortPoint_6_Left,215,250,,,,,186.127,
418,936,SortPoint_26_Left,930,964,,,,,186.556,
419,308,SortPoint_8_Left,287,321,,,,,186.961,
420,34,SortPoint_0_Left,1,36,,,,,187.405,
421,993,SortPoint_27_Right,965,1000,,,,,187.845,
422,85,SortPoint_2_Left,72,107,,,,,188.253,
423,763,SortPoint_21_Right,751,786,Gaylord,572,607,False,188.679,216.080
424,282,SortPoint_7_Right,251,286,,,,,189.089,
425,44,SortPoint_1_Right,37,71,,,,,189.516,
426,739,SortPoint_20_Left,715,750,,,,,189.932,
427,267,SortPoint_7_Right,251,286,Gaylord,251,286,False,190.347,220.860
428,237,SortPoint_6_Left,215,250,,,,,190.789,
429,322,SortPoint_9_Right,322,357,,,,,191.305,
430,938,SortPoint_26_Left,930,964,,,,,191.730,
431,563,SortPoint_15_Right,537,571,,,,,192.175,
432,991,SortPoint_27_Right,965,1000,Gaylord,965,1000,False,192.595,225.480
433,673,SortPoint_18_Left,644,679,,,,,193.031,
434,630,SortPoint_17_Right,608,643,,,,,193.450,
435,340,SortPoint_9_Right,322,357,,,,,193.876,
436,650,SortPoint_18_Left,644,679,,,,,194.306,
437,168,SortPoint_4_Left,144,179,Gaylord,144,179,False,194.716,214.580
438,556,SortPoint_15_Right,537,571,,,,,195.135,
439,642,SortPoint_17_Right,608,643,Gaylord,608,643,False,195.554,229.020
440,774,SortPoint_21_Right,751,786,,,,,195.972,
441,53,SortPoint_1_Right,37,71,Gaylord,215,250,False,196.377,226.940
442,216,SortPoint_6_Left,215,250,,,,,196.872,
443,543,SortPoint_15_Right,537,571,,,,,197.398,
444,333,SortPoint_9_Right,322,357,Gaylord,322,357,False,197.817,233.480
445,701,SortPoint_19_Right,680,714,,,,,198.261,
446,764,SortPoint_21_Right,751,786,,,,,198.674,
447,331,SortPoint_9_Right,322,357,,,,,199.085,
448,295,SortPoint_8_Left,287,321,,,,,199.492,
449,809,SortPoint_22_Left,787,821,,,,,199.913,
450,118,SortPoint_3_Right,108,143,,,,,200.321,
451,699,SortPoint_19_Right,680,714,Gaylord,680,714,False,200.832,235.880
452,359,SortPoint_10_Left,358,393,,,,,201.249,
453,445,SortPoint_12_Left,430,464,,,,,201.695,
454,498,SortPoint_13_Right,465,500,,,,,202.101,
455,142,SortPoint_3_Right,108,143,,,,,202.522,
456,936,SortPoint_26_Left,930,964,,,,,202.928,
457,596,SortPoint_16_Left,572,607,,,,,203.354,
458,180,SortPoint_5_Right,180,214,,,,,203.762,
459,687,SortPoint_19_Right,680,714,,,,,204.274,
460,286,SortPoint_7_Right,251,286,,,,,204.688,
461,474,SortPoint_13_Right,465,500,,,,,205.113,
462,686,SortPoint_19_Right,680,714,Gaylord,680,714,False,205.519,235.100
463,707,SortPoint_19_Right,680,714,,,,,205.950,
464,147,SortPoint_4_Left,144,179,Gaylord,144,179,False,206.353,232.440
465,230,SortPoint_6_Left,215,250,,,,,206.784,
466,72,SortPoint_2_Left,72,107,,,,,207.216,
467,949,SortPoint_26_Left,930,964,,,,,207.631,
468,853,SortPoint_23_Right,822,857,,,,,208.080,
469,316,SortPoint_8_Left,287,321,,,,,208.527,
470,496,SortPoint_13_Right,465,500,,,,,208.961,
471,251,SortPoint_7_Right,251,286,,,,,209.391,
472,860,SortPoint_24_Left,858,893,,,,,209.855,
473,757,SortPoint_21_Right,751,786,,,,,210.266,
474,162,SortPoint_4_Left,144,179,,,,,210.751,
475,953,SortPoint_26_Left,930,964,,,,,211.171,
476,111,SortPoint_3_Right,108,143,,,,,211.590,
477,67,SortPoint_1_Right,37,71,,,,,212.006,
478,316,SortPoint_8_Left,287,321,,,,,212.412,
479,240,SortPoint_6_Left,215,250,,,,,212.935,
480,893,SortPoint_24_Left,858,893,,,,,213.351,
481,792,SortPoint_22_Left,787,821,,,,,213.785,
482,732,SortPoint_20_Left,715,750,,,,,214.190,
483,519,SortPoint_14_Left,501,536,,,,,214.611,
484,515,SortPoint_14_Left,501,536,,,,,215.023,
485,252,SortPoint_7_Right,251,286,,,,,215.444,
486,882,SortPoint_24_Left,858,893,,,,,215.867,
487,231,SortPoint_6_Left,215,250,,,,,216.287,
488,445,SortPoint_12_Left,430,464,,,,,216.725,
489,564,SortPoint_15_Right,537,571,,,,,217.149,
490,650,SortPoint_18_Left,644,679,,,,,217.572,
491,221,SortPoint_6_Left,215,250,,,,,218.017,
492,467,SortPoint_13_Right,465,500,,,,,218.421,
493,596,SortPoint_16_Left,572,607,,,,,218.855,
494,290,SortPoint_8_Left,287,321,,,,,219.271,
495,804,SortPoint_22_Left,787,821,,,,,219.694,
496,453,SortPoint_12_Left,430,464,,,,,220.129,
497,43,SortPoint_1_Right,37,71,,,,,220.539,
498,247,SortPoint_6_Left,215,250,,,,,220.950,
499,39,SortPoint_1_Right,37,71,,,,,221.461,
500,817,SortPoint_22_Left,787,821,,,,,221.894,
501,966,SortPoint_27_Right,965,1000,,,,,222.328,
502,786,SortPoint_21_Right,751,786,,,,,222.739,
503,862,SortPoint_24_Left,858,893,,,,,223.168,
504,44,SortPoint_1_Right,37,71,,,,,223.568,
505,190,SortPoint_5_Right,180,214,,,,,224.007,
506,208,SortPoint_5_Right,180,214,,,,,224.431,
507,931,SortPoint_26_Left,930,964,,,,,224.861,
508,943,SortPoint_26_Left,930,964,,,,,225.300,
509,88,SortPoint_2_Left,72,107,,,,,225.830,
510,502,SortPoint_14_Left,501,536,,,,,226.281,
511,285,SortPoint_7_Right,251,286,,,,,226.742,
512,981,SortPoint_27_Right,965,1000,,,,,227.171,
513,344,SortPoint_9_Right,322,357,,,,,227.577,
514,771,SortPoint_21_Right,751,786,,,,,227.999,
515,86,SortPoint_2_Left,72,107,,,,,228.426,
516,381,SortPoint_10_Left,358,393,,,,,228.929,
517,676,SortPoint_18_Left,644,679,,,,,229.338,
518,919,SortPoint_25_Right,894,929,,,,,229.762,
519,625,SortPoint_17_Right,608,643,,,,,230.172,
520,306,SortPoint_8_Left,287,321,,,,,230.606,
521,884,SortPoint_24_Left,858,893,,,,,231.032,
522,663,SortPoint_18_Left,644,679,,,,,231.440,
523,182,SortPoint_5_Right,180,214,,,,,231.875,
524,861,SortPoint_24_Left,858,893,,,,,232.302,
525,698,SortPoint_19_Right,680,714,,,,,232.791,
526,717,SortPoint_20_Left,715,750,,,,,233.288,
527,891,SortPoint_24_Left,858,893,,,,,233.703,
528,476,SortPoint_13_Right,465,500,,,,,234.144,
529,968,SortPoint_27_Right,965,1000,,,,,234.559,
530,217,SortPoint_6_Left,215,250,,,,,234.996,
531,844,SortPoint_23_Right,822,857,,,,,235.458,
532,763,SortPoint_21_Right,751,786,,,,,235.945,
533,842,SortPoint_23_Right,822,857,,,,,236.400,
